Close,sentimiento,Date
127.11000061035156,-1.7548,2013-09-09
125.91000366210938,0.5896,2013-09-10
135.25,-2.2767,2013-09-11
133.1300048828125,24.8037,2013-09-12
134.97999572753906,1.4277,2013-09-13
129.22000122070312,0.35829999999999984,2013-09-14
130.3699951171875,-0.5504999999999999,2013-09-15
131.72000122070312,-0.27509999999999996,2013-09-16
131.66000366210938,-1.2942,2013-09-17
131.47000122070312,0.3013,2013-09-18
129.64999389648438,-5.1751000000000005,2013-09-19
127.04000091552734,-2.4139,2013-09-20
127.43000030517578,0.8310999999999998,2013-09-21
129.1199951171875,-0.9824999999999998,2013-09-22
125.94999694824219,-1.7067,2013-09-23
127.25,-3.0579,2013-09-24
128.22000122070312,-1.0986,2013-09-25
128.3800048828125,-1.9270999999999998,2013-09-26
133.77999877929688,0.031099999999999905,2013-09-27
134.77999877929688,-0.5352,2013-09-28
137.33999633789062,1.5381,2013-09-29
133.0,-1.6096,2013-09-30
132.17999267578125,6.0716,2013-10-01
114.12999725341797,27.4465,2013-10-02
123.62999725341797,20.1588,2013-10-03
129.00999450683594,27.3066,2013-10-04
128.5500030517578,23.3169,2013-10-05
129.0,21.657600000000002,2013-10-06
126.94000244140625,23.0659,2013-10-07
126.0,26.2685,2013-10-08
130.69000244140625,17.0757,2013-10-09
130.58999633789062,8.4459,2013-10-10
130.89999389648438,22.9017,2013-10-11
135.19000244140625,30.331200000000003,2013-10-12
138.1300048828125,12.6457,2013-10-13
140.52000427246094,11.388300000000001,2013-10-14
145.24000549316406,10.33,2013-10-15
142.5500030517578,30.2631,2013-10-16
146.25,23.6624,2013-10-17
155.9600067138672,12.6723,2013-10-18
172.4199981689453,15.1806,2013-10-19
174.61000061035156,16.8037,2013-10-20
182.2100067138672,20.634600000000002,2013-10-21
193.75999450683594,22.381700000000002,2013-10-22
213.6199951171875,24.9787,2013-10-23
198.22999572753906,15.7318,2013-10-24
186.69000244140625,12.241100000000001,2013-10-25
177.32000732421875,24.4132,2013-10-26
196.44000244140625,30.541500000000003,2013-10-27
198.5500030517578,11.6051,2013-10-28
204.38999938964844,14.9822,2013-10-29
199.97000122070312,26.276,2013-10-30
204.0,14.3085,2013-10-31
206.17999267578125,25.740000000000002,2013-11-01
206.22000122070312,20.2302,2013-11-02
215.0500030517578,24.7223,2013-11-03
229.10000610351562,21.0106,2013-11-04
245.24000549316406,21.712600000000002,2013-11-05
262.5,18.6399,2013-11-06
296.4100036621094,23.717200000000002,2013-11-07
338.1099853515625,23.188100000000002,2013-11-08
339.1099853515625,20.6063,2013-11-09
326.6199951171875,28.9084,2013-11-10
342.44000244140625,16.497500000000002,2013-11-11
360.3299865722656,22.837600000000002,2013-11-12
407.3699951171875,18.0456,2013-11-13
420.20001220703125,17.6594,2013-11-14
417.95001220703125,-0.1777999999999999,2013-11-15
440.2200012207031,-0.5815999999999999,2013-11-16
492.1099853515625,1.6480000000000001,2013-11-17
703.5599975585938,2.2474000000000003,2013-11-18
584.6099853515625,-0.0033999999999995145,2013-11-19
590.8300170898438,8.701,2013-11-20
722.4299926757812,70.6958,2013-11-21
771.4400024414062,48.3791,2013-11-22
797.8200073242188,82.47030000000001,2013-11-23
774.25,108.1996,2013-11-24
799.1099853515625,111.10090000000001,2013-11-25
928.0999755859375,107.9809,2013-11-26
1001.9600219726562,122.9119,2013-11-27
1031.949951171875,113.2622,2013-11-28
1131.969970703125,102.28240000000001,2013-11-29
1129.4300537109375,105.2808,2013-11-30
955.8499755859375,103.5013,2013-12-01
1043.3299560546875,116.8887,2013-12-02
1078.280029296875,128.6146,2013-12-03
1151.1700439453125,112.0317,2013-12-04
1045.1099853515625,116.6097,2013-12-05
829.4500122070312,111.70840000000001,2013-12-06
698.22998046875,113.40230000000001,2013-12-07
795.8699951171875,94.61070000000001,2013-12-08
893.1900024414062,115.23020000000001,2013-12-09
988.510009765625,106.3519,2013-12-10
878.47998046875,109.1259,2013-12-11
873.260009765625,118.2692,2013-12-12
892.5800170898438,103.1126,2013-12-13
872.5999755859375,107.0908,2013-12-14
876.1199951171875,112.8189,2013-12-15
705.969970703125,115.0407,2013-12-16
682.1199951171875,112.45230000000001,2013-12-17
522.7000122070312,58.9129,2013-12-18
691.9600219726562,57.8404,2013-12-19
625.3200073242188,110.17670000000001,2013-12-20
605.6599731445312,111.91380000000001,2013-12-21
617.1799926757812,106.8878,2013-12-22
673.4099731445312,113.5219,2013-12-23
665.5800170898438,115.8863,2013-12-24
682.2100219726562,108.8829,2013-12-25
761.97998046875,107.3207,2013-12-26
735.0700073242188,109.73830000000001,2013-12-27
727.8300170898438,116.281,2013-12-28
745.0499877929688,98.7435,2013-12-29
756.1300048828125,102.7872,2013-12-30
754.010009765625,105.0754,2013-12-31
771.4000244140625,111.8724,2014-01-01
802.3900146484375,104.4285,2014-01-02
818.719970703125,114.9479,2014-01-03
859.510009765625,116.7004,2014-01-04
933.530029296875,108.81660000000001,2014-01-05
953.2899780273438,113.42970000000001,2014-01-06
802.0,110.84440000000001,2014-01-07
842.719970703125,118.9641,2014-01-08
846.8599853515625,105.566,2014-01-09
868.47998046875,99.63170000000001,2014-01-10
913.9500122070312,115.9242,2014-01-11
863.219970703125,90.5104,2014-01-12
841.2000122070312,98.759,2014-01-13
833.27001953125,106.4621,2014-01-14
860.9000244140625,104.1984,2014-01-15
835.6300048828125,99.8763,2014-01-16
814.6400146484375,74.1319,2014-01-17
840.0,49.1746,2014-01-18
870.9600219726562,97.6782,2014-01-19
870.2000122070312,87.6773,2014-01-20
863.9099731445312,75.0329,2014-01-21
845.5900268554688,86.4128,2014-01-22
822.0399780273438,75.63940000000001,2014-01-23
797.0700073242188,71.30720000000001,2014-01-24
853.6099853515625,64.417,2014-01-25
885.280029296875,58.959700000000005,2014-01-26
771.3900146484375,68.0597,2014-01-27
812.510009765625,63.060900000000004,2014-01-28
826.0,16.2868,2014-01-29
819.030029296875,77.9711,2014-01-30
829.9199829101562,75.3518,2014-01-31
832.5800170898438,104.0873,2014-02-01
825.3699951171875,89.5549,2014-02-02
823.8300170898438,80.9346,2014-02-03
827.9600219726562,86.9924,2014-02-04
811.9099731445312,96.13730000000001,2014-02-05
781.5499877929688,85.31880000000001,2014-02-06
712.4000244140625,109.90780000000001,2014-02-07
673.9199829101562,91.385,2014-02-08
682.9000244140625,87.43010000000001,2014-02-09
681.030029296875,99.20200000000001,2014-02-10
672.1699829101562,80.1881,2014-02-11
651.719970703125,75.0725,2014-02-12
605.239990234375,63.962900000000005,2014-02-13
661.989990234375,82.86460000000001,2014-02-14
650.9199829101562,75.09270000000001,2014-02-15
616.6300048828125,60.132600000000004,2014-02-16
626.27001953125,78.4179,2014-02-17
626.5999755859375,61.9994,2014-02-18
623.030029296875,53.037000000000006,2014-02-19
556.1400146484375,70.5852,2014-02-20
574.1599731445312,59.1173,2014-02-21
605.4199829101562,78.9933,2014-02-22
605.8200073242188,76.2647,2014-02-23
546.3200073242188,87.63470000000001,2014-02-24
538.7100219726562,67.3343,2014-02-25
582.6900024414062,82.2739,2014-02-26
578.77001953125,65.58330000000001,2014-02-27
549.260009765625,65.00370000000001,2014-02-28
565.6099853515625,48.0936,2014-03-01
559.7899780273438,51.526300000000006,2014-03-02
667.760009765625,58.072900000000004,2014-03-03
666.780029296875,64.3716,2014-03-04
665.510009765625,60.645300000000006,2014-03-05
663.8599853515625,61.5041,2014-03-06
629.1500244140625,66.0417,2014-03-07
617.4500122070312,60.7248,2014-03-08
636.9600219726562,43.6173,2014-03-09
627.7899780273438,71.0907,2014-03-10
634.1099853515625,59.456900000000005,2014-03-11
632.0999755859375,86.9719,2014-03-12
638.1400146484375,75.1927,2014-03-13
628.7999877929688,52.6664,2014-03-14
636.1199951171875,67.9109,2014-03-15
631.1099853515625,79.6417,2014-03-16
622.3729858398438,71.2732,2014-03-17
614.8319702148438,68.85990000000001,2014-03-18
609.8880004882812,86.6035,2014-03-19
588.77001953125,84.0005,2014-03-20
571.489990234375,80.23400000000001,2014-03-21
565.0399780273438,63.382600000000004,2014-03-22
561.27197265625,67.76700000000001,2014-03-23
583.4119873046875,71.8294,2014-03-24
583.9169921875,67.0085,2014-03-25
580.8270263671875,54.2948,2014-03-26
471.239013671875,82.8163,2014-03-27
495.6659851074219,69.84620000000001,2014-03-28
491.1719970703125,74.7997,2014-03-29
460.27301025390625,88.7996,2014-03-30
457.0010070800781,97.93270000000001,2014-03-31
478.375,85.70750000000001,2014-04-01
437.1400146484375,71.7743,2014-04-02
444.7179870605469,87.83550000000001,2014-04-03
447.5260009765625,69.6554,2014-04-04
461.9070129394531,96.18430000000001,2014-04-05
460.4989929199219,65.8826,2014-04-06
449.4230041503906,71.69890000000001,2014-04-07
453.08599853515625,92.65570000000001,2014-04-08
442.7250061035156,91.4423,2014-04-09
365.1759948730469,69.2475,2014-04-10
420.9469909667969,89.88260000000001,2014-04-11
421.1159973144531,81.50280000000001,2014-04-12
414.06298828125,69.9886,2014-04-13
458.7869873046875,78.1877,2014-04-14
515.5859985351562,96.2282,2014-04-15
527.39501953125,81.02720000000001,2014-04-16
495.9630126953125,81.0755,2014-04-17
479.6449890136719,66.3777,2014-04-18
501.56500244140625,67.54140000000001,2014-04-19
498.1679992675781,64.1168,2014-04-20
495.77301025390625,62.7695,2014-04-21
487.92401123046875,67.2266,2014-04-22
491.3030090332031,58.0566,2014-04-23
500.4649963378906,73.5856,2014-04-24
461.4490051269531,74.11890000000001,2014-04-25
458.60101318359375,50.6871,2014-04-26
436.3900146484375,71.6901,2014-04-27
440.2850036621094,58.468300000000006,2014-04-28
447.2090148925781,70.9248,2014-04-29
447.6449890136719,77.8173,2014-04-30
457.760009765625,55.6212,2014-05-01
449.37701416015625,42.5459,2014-05-02
437.7619934082031,48.7177,2014-05-03
436.40301513671875,66.3583,2014-05-04
433.48199462890625,71.63550000000001,2014-05-05
428.9620056152344,90.4666,2014-05-06
438.8210144042969,68.65520000000001,2014-05-07
440.16900634765625,63.7999,2014-05-08
449.46099853515625,61.679,2014-05-09
454.4330139160156,70.37360000000001,2014-05-10
438.885986328125,68.59140000000001,2014-05-11
441.4620056152344,53.8243,2014-05-12
440.6709899902344,53.247800000000005,2014-05-13
443.97198486328125,77.9486,2014-05-14
447.25201416015625,79.8953,2014-05-15
448.0580139160156,67.6895,2014-05-16
448.90301513671875,69.4491,2014-05-17
446.2640075683594,72.66,2014-05-18
446.1809997558594,74.0642,2014-05-19
485.7239990234375,69.5462,2014-05-20
491.7699890136719,48.1781,2014-05-21
524.5789794921875,67.0523,2014-05-22
520.2219848632812,80.3776,2014-05-23
525.1380004882812,92.7913,2014-05-24
571.5880126953125,82.8638,2014-05-25
583.4240112304688,93.9248,2014-05-26
571.2440185546875,80.6055,2014-05-27
577.06201171875,71.022,2014-05-28
568.1799926757812,79.3514,2014-05-29
615.3250122070312,79.7971,2014-05-30
623.677001953125,72.5912,2014-05-31
630.22900390625,103.272,2014-06-01
660.6179809570312,76.2345,2014-06-02
667.60498046875,96.9868,2014-06-03
641.614013671875,88.65950000000001,2014-06-04
659.2579956054688,80.8092,2014-06-05
653.7020263671875,73.1741,2014-06-06
654.968994140625,46.1152,2014-06-07
656.1400146484375,54.5495,2014-06-08
649.1589965820312,70.6984,2014-06-09
653.1500244140625,59.2569,2014-06-10
633.02001953125,59.678200000000004,2014-06-11
586.9520263671875,61.729600000000005,2014-06-12
600.1630249023438,61.422900000000006,2014-06-13
577.3579711914062,74.5009,2014-06-14
592.93701171875,69.7365,2014-06-15
592.18798828125,60.6691,2014-06-16
610.864013671875,52.3273,2014-06-17
607.9580078125,51.2558,2014-06-18
598.0709838867188,64.3606,2014-06-19
594.14599609375,84.8131,2014-06-20
594.9920043945312,77.2316,2014-06-21
602.2730102539062,68.4957,2014-06-22
593.9840087890625,76.5811,2014-06-23
582.3569946289062,67.1438,2014-06-24
566.3359985351562,94.21390000000001,2014-06-25
581.1370239257812,83.5708,2014-06-26
597.260986328125,74.7051,2014-06-27
596.5490112304688,88.4424,2014-06-28
602.7150268554688,70.5025,2014-06-29
639.7969970703125,64.644,2014-06-30
640.8060302734375,65.325,2014-07-01
650.8790283203125,73.2238,2014-07-02
645.156005859375,46.483200000000004,2014-07-03
630.6920166015625,56.7935,2014-07-04
631.4569702148438,54.6253,2014-07-05
635.8070068359375,40.8408,2014-07-06
624.0859985351562,69.6205,2014-07-07
624.8179931640625,75.97540000000001,2014-07-08
624.5089721679688,66.626,2014-07-09
616.7620239257812,70.2022,2014-07-10
632.0029907226562,70.4063,2014-07-11
633.7130126953125,73.664,2014-07-12
626.4970092773438,62.011,2014-07-13
619.3150024414062,78.15050000000001,2014-07-14
621.5859985351562,84.76740000000001,2014-07-15
616.7999877929688,96.8527,2014-07-16
623.0889892578125,81.51400000000001,2014-07-17
628.7789916992188,78.902,2014-07-18
628.5150146484375,42.4724,2014-07-19
623.9000244140625,76.73910000000001,2014-07-20
622.2109985351562,82.82950000000001,2014-07-21
621.551025390625,72.7455,2014-07-22
619.4149780273438,97.12,2014-07-23
601.7329711914062,76.25,2014-07-24
601.0889892578125,75.1039,2014-07-25
595.81298828125,78.1637,2014-07-26
593.8519897460938,58.5957,2014-07-27
585.6909790039062,67.6704,2014-07-28
584.7249755859375,69.6613,2014-07-29
567.2930297851562,82.6983,2014-07-30
586.2349853515625,75.7071,2014-07-31
594.916015625,61.4838,2014-08-01
589.3330078125,64.6146,2014-08-02
586.666015625,71.7101,2014-08-03
588.781982421875,65.3151,2014-08-04
585.4359741210938,66.4492,2014-08-05
584.6530151367188,62.9745,2014-08-06
588.8690185546875,42.3756,2014-08-07
592.5770263671875,58.948,2014-08-08
589.3720092773438,59.078,2014-08-09
591.0609741210938,46.3159,2014-08-10
576.3679809570312,61.771300000000004,2014-08-11
569.6420288085938,91.4243,2014-08-12
546.6580200195312,95.71350000000001,2014-08-13
505.9739990234375,110.2432,2014-08-14
497.010009765625,95.1263,2014-08-15
519.7080078125,100.69680000000001,2014-08-16
491.7950134277344,103.07730000000001,2014-08-17
461.4599914550781,85.1961,2014-08-18
485.2449951171875,53.8575,2014-08-19
511.9800109863281,84.3265,2014-08-20
517.2369995117188,54.246700000000004,2014-08-21
514.0430297851562,89.81830000000001,2014-08-22
498.07501220703125,111.83200000000001,2014-08-23
508.2860107421875,110.1307,2014-08-24
502.4960021972656,105.3146,2014-08-25
511.57000732421875,73.22330000000001,2014-08-26
511.15301513671875,91.1956,2014-08-27
507.81500244140625,94.9025,2014-08-28
508.5169982910156,96.2645,2014-08-29
504.2489929199219,111.8438,2014-08-30
477.76300048828125,100.979,2014-08-31
474.8789978027344,107.297,2014-09-01
477.4259948730469,99.03620000000001,2014-09-02
477.58599853515625,107.59150000000001,2014-09-03
489.6600036621094,95.0952,2014-09-04
483.3420104980469,102.9543,2014-09-05
484.8299865722656,99.6812,2014-09-06
482.27801513671875,98.88770000000001,2014-09-07
474.6000061035156,106.6322,2014-09-08
475.260009765625,90.9773,2014-09-09
479.3590087890625,65.4889,2014-09-10
479.7489929199219,100.3895,2014-09-11
477.75299072265625,91.3326,2014-09-12
479.00201416015625,88.8118,2014-09-13
477.8919982910156,49.1056,2014-09-14
475.3710021972656,54.1646,2014-09-15
466.0570068359375,52.2384,2014-09-16
457.3340148925781,59.3147,2014-09-17
424.44000244140625,64.2723,2014-09-18
394.7959899902344,57.647800000000004,2014-09-19
408.90399169921875,64.8124,2014-09-20
398.8210144042969,55.2684,2014-09-21
402.1520080566406,51.7378,2014-09-22
435.7909851074219,69.32220000000001,2014-09-23
423.2049865722656,81.4036,2014-09-24
411.5740051269531,78.66210000000001,2014-09-25
404.42498779296875,85.7261,2014-09-26
399.5199890136719,77.5077,2014-09-27
377.1809997558594,103.9965,2014-09-28
375.4670104980469,121.8254,2014-09-29
386.9440002441406,119.864,2014-09-30
383.614990234375,99.7525,2014-10-01
375.0719909667969,111.1609,2014-10-02
359.5119934082031,92.1337,2014-10-03
328.8659973144531,65.4186,2014-10-04
320.510009765625,99.4886,2014-10-05
330.0790100097656,112.60220000000001,2014-10-06
336.18701171875,117.976,2014-10-07
352.94000244140625,110.6423,2014-10-08
365.0260009765625,113.1502,2014-10-09
361.56201171875,99.1144,2014-10-10
362.29901123046875,119.0202,2014-10-11
378.54901123046875,118.7251,2014-10-12
390.41400146484375,122.3134,2014-10-13
400.8699951171875,100.1367,2014-10-14
394.77301025390625,120.1584,2014-10-15
382.5559997558594,153.9347,2014-10-16
383.75799560546875,114.4259,2014-10-17
391.4419860839844,119.59060000000001,2014-10-18
389.5459899902344,117.3292,2014-10-19
382.8450012207031,109.6031,2014-10-20
386.4750061035156,101.7379,2014-10-21
383.1579895019531,108.0216,2014-10-22
358.4169921875,114.29610000000001,2014-10-23
358.3450012207031,127.10560000000001,2014-10-24
347.27099609375,122.24040000000001,2014-10-25
354.7040100097656,109.9414,2014-10-26
352.989013671875,96.29140000000001,2014-10-27
357.6180114746094,113.84870000000001,2014-10-28
335.59100341796875,112.2886,2014-10-29
345.30499267578125,127.2924,2014-10-30
338.3210144042969,112.7967,2014-10-31
325.7489929199219,111.45280000000001,2014-11-01
325.8919982910156,98.3366,2014-11-02
327.5539855957031,146.053,2014-11-03
330.49200439453125,136.2835,2014-11-04
339.4859924316406,122.8245,2014-11-05
349.2900085449219,128.1668,2014-11-06
342.4150085449219,100.5406,2014-11-07
345.4880065917969,110.4813,2014-11-08
363.2640075683594,85.4072,2014-11-09
366.92401123046875,107.7068,2014-11-10
367.69500732421875,160.7918,2014-11-11
423.5610046386719,155.6879,2014-11-12
420.7349853515625,119.22120000000001,2014-11-13
397.8179931640625,137.77110000000002,2014-11-14
376.13299560546875,140.7613,2014-11-15
387.8819885253906,108.3768,2014-11-16
387.4079895019531,105.0233,2014-11-17
375.197998046875,171.8624,2014-11-18
380.55499267578125,128.8366,2014-11-19
357.8399963378906,133.3297,2014-11-20
350.8479919433594,133.5135,2014-11-21
352.9200134277344,130.3671,2014-11-22
367.572998046875,122.9688,2014-11-23
376.9010009765625,120.8977,2014-11-24
375.3479919433594,160.5221,2014-11-25
368.3699951171875,131.8879,2014-11-26
369.6700134277344,138.44660000000002,2014-11-27
376.4469909667969,104.1524,2014-11-28
375.4909973144531,120.3929,2014-11-29
378.0469970703125,123.4156,2014-11-30
379.2449951171875,132.4249,2014-12-01
381.31500244140625,152.3634,2014-12-02
375.010009765625,135.1672,2014-12-03
369.60400390625,117.1498,2014-12-04
376.85400390625,95.9239,2014-12-05
374.7850036621094,97.47930000000001,2014-12-06
375.0950012207031,131.7457,2014-12-07
361.90899658203125,202.5515,2014-12-08
352.218994140625,221.6344,2014-12-09
346.364990234375,130.1629,2014-12-10
350.5060119628906,122.50330000000001,2014-12-11
352.5419921875,101.2579,2014-12-12
347.3760070800781,121.074,2014-12-13
351.6319885253906,119.05330000000001,2014-12-14
345.3450012207031,132.76,2014-12-15
327.06201171875,121.7347,2014-12-16
319.7760009765625,109.07820000000001,2014-12-17
311.39599609375,115.0856,2014-12-18
317.8429870605469,117.307,2014-12-19
329.95599365234375,109.268,2014-12-20
320.8429870605469,107.537,2014-12-21
331.885986328125,110.979,2014-12-22
334.5719909667969,109.84620000000001,2014-12-23
322.53399658203125,109.2578,2014-12-24
319.00799560546875,130.40120000000002,2014-12-25
327.92401123046875,139.1938,2014-12-26
315.8630065917969,149.8907,2014-12-27
317.239013671875,106.7859,2014-12-28
312.6700134277344,110.5635,2014-12-29
310.73699951171875,88.2155,2014-12-30
320.1929931640625,102.8241,2014-12-31
314.2489929199219,84.51570000000001,2015-01-01
315.0320129394531,115.4208,2015-01-02
281.0820007324219,99.4131,2015-01-03
264.19500732421875,113.9221,2015-01-04
274.4739990234375,118.54480000000001,2015-01-05
286.1889953613281,112.54350000000001,2015-01-06
294.3370056152344,122.9524,2015-01-07
283.3489990234375,99.2688,2015-01-08
290.4079895019531,95.2564,2015-01-09
274.7959899902344,66.34570000000001,2015-01-10
265.6600036621094,87.3484,2015-01-11
267.7959899902344,61.3136,2015-01-12
225.86099243164062,73.0412,2015-01-13
178.10299682617188,61.993900000000004,2015-01-14
209.843994140625,70.7673,2015-01-15
208.0970001220703,67.0826,2015-01-16
199.25999450683594,76.6538,2015-01-17
210.33900451660156,65.1491,2015-01-18
214.86099243164062,60.2909,2015-01-19
211.31500244140625,62.9654,2015-01-20
226.89700317382812,55.5822,2015-01-21
233.406005859375,60.6931,2015-01-22
232.87899780273438,55.760200000000005,2015-01-23
247.8470001220703,65.3043,2015-01-24
253.71800231933594,63.128,2015-01-25
273.4729919433594,72.7457,2015-01-26
263.4750061035156,73.2913,2015-01-27
233.9149932861328,59.1361,2015-01-28
233.51300048828125,71.7275,2015-01-29
226.4250030517578,54.9465,2015-01-30
217.46400451660156,49.578700000000005,2015-01-31
226.9720001220703,83.168,2015-02-01
238.22900390625,64.9242,2015-02-02
227.26800537109375,78.292,2015-02-03
226.85299682617188,71.6243,2015-02-04
217.11099243164062,64.4709,2015-02-05
222.26600646972656,55.6373,2015-02-06
227.75399780273438,33.1366,2015-02-07
223.41200256347656,42.774300000000004,2015-02-08
220.11000061035156,54.8691,2015-02-09
219.83900451660156,102.2536,2015-02-10
219.18499755859375,73.5139,2015-02-11
221.76400756835938,53.9945,2015-02-12
235.427001953125,51.0364,2015-02-13
257.3210144042969,62.4623,2015-02-14
234.8249969482422,76.861,2015-02-15
233.84300231933594,94.7428,2015-02-16
243.61000061035156,61.557300000000005,2015-02-17
236.3260040283203,61.5307,2015-02-18
240.2830047607422,59.1931,2015-02-19
243.7790069580078,43.4397,2015-02-20
244.53399658203125,55.5322,2015-02-21
235.9770050048828,47.296400000000006,2015-02-22
238.89199829101562,26.912200000000002,2015-02-23
238.73500061035156,66.0832,2015-02-24
237.47000122070312,56.2757,2015-02-25
236.42599487304688,51.5895,2015-02-26
253.8280029296875,49.4816,2015-02-27
254.26300048828125,38.8025,2015-02-28
260.2019958496094,40.184400000000004,2015-03-01
275.6700134277344,54.7297,2015-03-02
281.7019958496094,68.8993,2015-03-03
273.0920104980469,81.01350000000001,2015-03-04
276.1780090332031,65.7754,2015-03-05
272.7229919433594,77.5767,2015-03-06
276.260986328125,80.2775,2015-03-07
274.35400390625,119.43610000000001,2015-03-08
